TS,Abs_in,Terb_in,O3_dose,pH_set,Abs_out,Terb_out,Estacio_code,COAGULANT,FLOCULANT
2023-07-28 13:00:00,5.275,39.2948717948718,0.5,7.8019524,3.04375,0.0,1.0,21.11,1.19
2023-07-28 14:00:00,5.24375,39.2948717948718,0.5,7.801443,3.0375001,0.0,1.0,21.11,1.19
2023-07-28 15:00:00,5.25,39.2948717948718,0.5,7.8023105,3.0375001,0.0,1.0,21.11,1.19
2023-07-28 16:00:00,5.24375,39.2948717948718,0.5,7.7963905,3.04375,0.0,1.0,21.11,1.19
2023-07-28 17:00:00,5.25625,39.2948717948718,0.5,7.796397,3.0375001,0.0,1.0,21.11,1.19
2023-07-28 18:00:00,5.275,39.2948717948718,0.5,7.8050504,3.025,0.0,1.0,21.11,1.19
2023-07-28 19:00:00,5.2625003,39.2948717948718,0.5,7.8043785,3.01875,0.0,1.0,21.11,1.19
2023-07-28 20:00:00,5.28125,39.2948717948718,0.5,7.803266,3.03125,0.0,1.0,21.11,1.19
2023-07-28 21:00:00,5.3,39.2948717948718,0.5,7.7980494,3.01875,0.0,1.0,21.11,1.19
2023-07-28 22:00:00,5.3,39.2948717948718,0.5,7.800501,3.025,0.0,1.0,21.11,1.19
2023-07-28 23:00:00,5.2937503,39.2948717948718,0.5,7.803592,3.04375,0.0,1.0,21.11,1.19
2023-07-29 00:00:00,5.30625,39.2948717948718,0.5,7.800704,3.0375001,0.0,1.0,21.11,1.19
2023-07-29 01:00:00,5.3,39.2948717948718,0.5,7.797718,3.03125,0.0,1.0,21.11,1.19
2023-07-29 02:00:00,5.31875,39.2948717948718,0.5,7.7980638,3.025,0.0,1.0,21.11,1.19
2023-07-29 04:00:00,5.34375,39.2948717948718,0.5,7.7952,3.01875,0.0,1.0,21.11,1.19
2023-07-29 05:00:00,5.33125,39.2948717948718,0.5,7.7983932,3.03125,0.0,1.0,21.11,1.19
2023-07-29 06:00:00,5.3375,39.2948717948718,0.5,7.7949295,3.03125,0.0,1.0,21.11,1.19
2023-07-29 07:00:00,5.3562503,39.2948717948718,0.5,7.796312,3.01875,0.0,1.0,21.11,1.19
2023-07-29 08:00:00,5.34375,39.2948717948718,0.5,7.7952743,3.0062501,0.0,1.0,21.11,1.19
2023-07-29 09:00:00,5.3125,39.2948717948718,0.5,7.8040395,3.0125,0.0,1.0,21.11,1.19
2023-07-29 10:00:00,5.2937503,39.2948717948718,0.5,7.80406,3.0062501,0.0,1.0,21.11,1.19
2023-07-29 11:00:00,5.2625003,39.2948717948718,0.5,7.8010087,3.0125,0.0,1.0,21.11,1.19
2023-07-29 12:00:00,5.26875,39.2948717948718,0.5,7.8031993,3.0062501,0.0,1.0,21.11,1.19
2023-07-29 13:00:00,5.25625,39.2948717948718,0.5,7.800923,2.99375,0.0,1.0,21.11,1.19
2023-07-29 14:00:00,5.225,39.2948717948718,0.5,7.802393,2.9750001,0.0,1.0,21.11,1.19
2023-07-29 15:00:00,5.2312503,39.2948717948718,0.5,7.797797,2.96875,0.0,1.0,21.11,1.19
2023-07-29 16:00:00,5.21875,39.2948717948718,0.5,7.7970386,2.95625,0.0,1.0,21.11,1.19
2023-07-29 17:00:00,5.2000003,39.2948717948718,0.5,7.7991467,2.95625,0.0,1.0,21.11,1.19
2023-07-29 18:00:00,5.21875,39.2948717948718,0.5,7.803884,2.9625,0.0,1.0,21.11,1.19
2023-07-29 19:00:00,5.25,39.2948717948718,0.5,7.799242,2.96875,0.0,1.0,21.11,1.19
2023-07-29 20:00:00,5.2625003,39.2948717948718,0.5,7.7980337,2.96875,0.0,1.0,21.11,1.19
2023-07-29 21:00:00,5.2937503,39.2948717948718,0.5,7.7944307,2.9625,0.0,1.0,21.11,1.19
2023-07-29 22:00:00,5.3,39.2948717948718,0.5,7.7953305,2.96875,0.0,1.0,21.11,1.19
2023-07-29 23:00:00,5.2937503,39.2948717948718,0.5,7.7997894,2.9625,0.0,1.0,21.11,1.19
2023-07-30 00:00:00,5.2937503,39.2948717948718,0.5,7.798,2.9625,0.0,1.0,21.11,1.19
2023-07-30 01:00:00,5.28125,39.2948717948718,0.5,7.804143,2.98125,0.0,1.0,21.11,1.19
2023-07-30 02:00:00,5.3,39.2948717948718,0.5,7.7994,2.9625,0.0,1.0,21.11,1.19
2023-07-30 04:00:00,5.2875,39.2948717948718,0.5,7.7981124,2.9437501,0.0,1.0,21.11,1.19
2023-07-30 05:00:00,5.30625,39.2948717948718,0.5,7.793914,2.95625,0.0,1.0,21.11,1.19
2023-07-30 06:00:00,5.33125,39.2948717948718,0.5,7.7949595,2.96875,0.0,1.0,21.11,1.19
2023-07-30 07:00:00,5.3125,39.2948717948718,0.5,7.8024306,2.96875,0.0,1.0,21.11,1.19
2023-07-30 08:00:00,5.2937503,39.2948717948718,0.5,7.7957454,2.95,0.0,1.0,21.11,1.19
